reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
702c6358-7cc1-4dbb-816e-1ea87396beaf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.3.0,2025-02-28 13:54:45,,,1.3.0
73013b0b-716d-4ae0-b069-eae13ea7aa66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terima kasih,5,0,1.3.0,2025-02-24 02:47:08,,,1.3.0
3762657a-4da4-416f-b5b0-66e3694b7235,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik dan bagus,4,0,1.4.2,2025-09-01 08:34:45,"Hai Kak Deny Prs, makasih ya udah pakai wondr by BNI. Jika tidak ada kendala, mohon kesediaannya memberikan rating bintang 5 ya Kak. Kami terus berkomitmen memberikan kualitas layanan terbaik. Semoga wondr by BNI bisa selalu jadi teman yang gak henti jadiin segala maumu. Tks. -CX Darma-",2025-09-01 12:50:34,1.4.2
45f89b6f-7b38-49ad-9ee4-2249b2685699,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best in my life,5,0,1.3.0,2025-02-26 00:46:15,,,1.3.0
6ae2acbd-5969-417d-9a45-fb5aa2521b6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah buat prefikasi wajah, untuk bagian kedip padahal udah kedip berkali kali gak berhasil Mulu , dah 3 hari percobaan belum log in²",1,0,1.3.1,2025-05-03 03:38:41,"Hai Kak Vira Starpets, maaf utk kendalanya. Pastikan hal ini : 1. Posisi foto tdk keluar dari frame 2. Pencahayaan tdk backlight 3. Tdk menggunakan aksesoris yg menutupi wajah 4. Menggunakan mode fokus dan tdk menggunakan efek apapun 5. Pengambilan foto tdk terlalu jauh dari titik kamera. Mohon dicoba kembali semoga berhasil. Tks. -CX April-",2025-05-03 03:59:32,1.3.1
c20a14ea-9496-44c1-9ee8-aa9bb577da41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sulit verifikasi,1,0,1.3.1,2025-03-18 10:26:21,"Hai Kak Muhammad Firqotul Ulum, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala verifikasi yang dialami seperti apa agar kami bisa infokan solusinya dengan segera. Tks. -CX April-",2025-03-18 11:13:20,1.3.1
eb0b2d66-2967-4f05-8ef7-5fe4fdc39a60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa',5,0,1.3.2,2025-07-07 10:31:20,,,1.3.2
c35de1aa-3abf-407f-88d4-a85b06aecbd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sungguh sangat membantu bertransaksi terimakasih 🙏 BNI,5,0,1.3.2,2025-06-04 11:35:17,,,1.3.2
4b038330-e746-4d25-b33a-55950f1b7081,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru aja pakai sehari sudah suruh verifikasi tambahan kecabang terdekat...apaaan ini..kalau gutu suruh aja semua pengunna bikin di bank aja..janganlewat online,1,0,1.4.1,2025-07-19 14:36:52,"Hai Kak Mey-Mey SeoHyun, maaf utk kendalanya Kak. Kalo Kakak baru pertama kali aktivasi, pastiin gak transaksi lebih dari 5 juta dlm 2 x 24 jam. Selanjutnya normal ikut limit wondr yang berlaku agar gak muncul respon ""Kami butuh verifikasi tambahan"" yang buat otomatis terblokir & harus ke cabang. Semoga informasinya membantu ya Kak. Tks. -CX Adel-",2025-07-20 01:51:20,1.4.1
6eefa63d-ae01-4ae1-88fe-f09d10351d0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah baik bni, semoga mobile tunai juga ditambahkan segera, dan berita untuk ke sesama BNI bisa muncul, overall sangat Praktis, dan memudahkan bertransaksi, apalagi sekarang wondr banyak promonya, Happy Sekali ! Keep up the good work BNI dan tim!",5,3,1.0.2,2024-09-03 10:00:09,,,1.0.2
993d08c9-6b81-4475-bc54-0b68e549e8fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ribet apk nya, susah deteksi wajah masih bagus apk BNI yg lama nggak banyak ribet nya..",1,0,1.0.2,2024-10-06 09:12:54,"Halo Kak Dha Yink, maaf atas kendalanya. Agar verifikasi wajah berhasil, pastikan hal berikut: 1.Posisi foto tidak keluar frame 2.Cahaya tidak backlight 3.Tidak pakai aksesoris yang menutup wajah 4. Pakai mode fokus & tidak pakai efek 5.Ambil foto tidak jauh dari titik kamera 6.Gunakan data internet dari SIM 1 (nomor HP terdaftar). Tks. -CX Jason-",2024-10-06 09:33:04,1.0.2
31313569-24a9-4de0-8929-f6bd4f7ac87d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,1.3.0,2025-03-08 12:06:01,,,1.3.0
cdf25701-9d32-4f16-942f-e51914d7e3c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu terimakasih,5,0,1.3.0,2025-02-28 08:09:59,,,1.3.0
fedf3630-d011-4877-9d51-1cf6fd715d6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,4,0,,2025-08-14 06:01:26,"Hai Kak Mul Aryon, makasih ya udah pakai wondr by BNI. Jika tidak ada kendala, mohon kesediaannya memberikan rating bintang 5 ya Kak. Kami terus berkomitmen memberikan kualitas layanan terbaik. Semoga wondr by BNI bisa selalu jadi teman yang gak henti jadiin segala maumu. Tks. -CX Darma-",2025-08-14 06:07:39,
256f82e4-4d8b-4ec2-8a8e-0a380b952f52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,1.3.0,2025-03-13 07:19:21,Halo Kak Aras 86. Terima kasih atas review dan rating positif yang diberikan ya. Semoga Kakak semakin menikmati kemudahan dan kenyamanan dalam bertransaksi dengan menggunakan wondr by BNI. Tks. -CX Ilona-,2025-03-13 08:06:25,1.3.0
7c2400e9-bad1-4b29-9809-5cfcdc04bffc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus sngt puas,5,0,1.3.0,2025-03-26 11:46:59,,,1.3.0
136ef810-7f97-4d8f-a12e-cc05f40cb3e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat dan berguna aplikasinya.terima kasih,5,0,1.3.2,2025-07-19 00:57:42,,,1.3.2
ad63913b-2355-4d22-9e56-c4b7d0530a4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,waw,5,0,1.4.2,2025-09-05 04:29:24,,,1.4.2
ddbaf5c8-a7e1-4f45-afef-7b65f9a8498c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab sangat membantu,5,0,1.3.1,2025-03-17 12:45:41,,,1.3.1
a7d50b13-4785-43e1-9315-493bd5bf45c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.3.1,2025-04-13 08:43:27,,,1.3.1
6e71c7e3-b7cf-4ab2-87b5-77fae718f04e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bsa tarik tunai tanpa kartu,3,0,1.0.2,2024-09-28 14:22:36,"Hai Kak F Ngebos, maaf atas kendalanya. Untuk fitur Mobile Tunai (tarik tunai tanpa kartu & setor tunai tanpa kartu) pada wondr by BNI saat ini dalam pengembangan. Kakak tidak perlu khawatir, fitur tarik tunai tanpa kartu masih bisa Kakak gunakan melalui aplikasi BNI Mobile Banking. Mohon ditunggu pengembangan selanjutnya ya Kak. Tks. -CX Jason-",2024-09-28 14:54:29,1.0.2
d57905df-be5c-4841-b4af-7e246381d029,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nyusahin utk nasabah baru,1,0,,2025-01-22 06:54:26,"Hai Kak Benny Abraham, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa agar kami bisa infokan solusinya dengan segera. Tks. -CX April-",2025-01-22 06:58:58,
e1764951-34f9-408b-b32f-2b242e589fed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transaksi mudah dan cepat,5,0,1.4.1,2025-07-10 05:26:01,,,1.4.1
47f2fa3b-f45b-49a8-8941-c9e2960c81a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.4.2,2025-08-01 02:42:06,,,1.4.2
76d7304d-34fa-4928-a3d6-09c21623808b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dalam bertransaksi,5,0,1.4.2,2025-07-28 10:58:40,,,1.4.2
ddb71f21-a9cb-4a0f-8eac-e691ac780ed2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya lebih suka aplikasi wondr ini darpada bni mobile,karena aplikasi ini lebih mudah untuk daftar login dan mudah juga untuk ganti pin dan password,trma kasih BNI.",5,1,1.0.1,2024-07-12 08:01:06,"Hai Kak Komar Udin, terima kasih atas review dan rating positifnya untuk aplikasi Wondr by BNI. Kami senang dapat memberikan pelayanan terbaik untuk Kakak. Tks -Donita CX Center-",2024-07-12 09:04:28,1.0.1
1128545a-5b5b-477a-89eb-b4f11a41a041,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi terllu bnyak alasan yg tdak jelas,1,0,1.2.0,2025-01-11 09:53:42,"Halo Kak Valentino Lali, maaf atas kendalanya. wondr by BNI saat ini terpantau normal. Silakan Kakak akses kembali menggunakan jaringan internet yg stabil dengan paket data dari nomor HP terdaftar, hindari menggunakan WiFi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar ya. Tks. -CX Jason-",2025-01-11 10:27:55,1.2.0
ac7bbce2-f8a0-4cf8-a115-b070e6e86f95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok jos mntap,5,0,1.3.2,2025-06-26 14:54:09,,,1.3.2
53047d98-5ccb-420f-8075-652300ba448f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,laporan bulanan untuk tk,1,0,1.0.3,2025-01-08 14:34:46,"Halo Kak Tolkha Jawa, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa atau respon tidak bisa daftarnya bagaimana agar kami bisa infokan solusinya dengan segera. Tks. -CX Darma-",2025-01-08 14:39:48,1.0.3
d873183a-373d-4f89-961f-d1fd9a96240e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Okelah Kalau Begitu...,5,0,1.0.3,2024-11-02 13:32:35,"Halo Kak Ahmad Denie Prd, terima kasih atas review dan rating positif yang Kakak berikan untuk aplikasi wondr by BNI. Kami senang dapat memberikan pelayanan terbaik untuk Kakak. Tks. -CX Jason-
",2024-11-02 13:54:27,1.0.3
0fbef7b3-0b90-4942-87f2-eb48a43ff4d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga ada cardless,1,0,1.2.0,2024-12-12 23:41:14,"Hai Kak Axel anugrah Pratama, maaf atas ketidaknyamanannya. Saat ini fitur tersebut masih belum tersedia ya Kak, namun Kakak masih bisa transaksi Mobile Tunai (Tarik Tunai) melalui BNI Mobile Banking. Saran Kakak jadi masukan berharga BNI dalam melakukan pengembangan ke depannya. Mohon ditunggu untuk pengembangan selanjutnya ya Kak. Tks. -CX April-",2024-12-13 04:48:33,1.2.0
16f849aa-171f-4586-9be3-3fee8c589794,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kerenn fiturnyaaa,5,0,1.0.2,2024-09-10 00:54:51,Hai Kak Entelina Yikwa. Terima kasih buat rating positif yang diberikan ya. Semoga Kakak semakin menikmati kemudahan dalam bertransaksi dengan menggunakan wondr by BNI. Tks. -CX Ilona-,2024-09-10 00:57:48,1.0.2
5eb22b4c-1034-4cbb-9aab-44f8611bde29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not bad,4,0,1.3.1,2025-03-24 14:54:16,"Hi Mr. Ardhy Kahif, thank you for your review. If you don't have any problems, please be willing to give 5 stars for this App and hopefully you can continue to enjoy wondr by BNI. Tks -Ilona-",2025-03-24 14:56:07,1.3.1
a7f2b0c9-7bad-4c6e-bb46-d5a757742e52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,4,0,1.3.1,2025-03-17 08:12:28,"Hai Kak Kasih Asih, makasih ya udah pakai wondr by BNI. Jika tidak ada kendala, mohon kesediaannya memberikan rating bintang 5 ya Kak. Kami terus berkomitmen memberikan kualitas layanan terbaik. Semoga wondr by BNI bisa selalu jadi teman yang gak henti jadiin segala maumu. Tks. -CX Darma-",2025-03-17 08:16:05,1.3.1
2bd5c818-0011-4728-9442-a419ac8df1a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nyaman pake aplikasi ini, tp belum ada menu setor tunai tanpa kartu",5,0,1.3.0,2025-03-02 01:27:58,,,1.3.0
5df74034-0750-4b71-bd8b-9cfbd3d21e7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terimakasih atas kerja samanya,5,0,,2025-07-04 07:45:39,,,
4effdd71-2e17-497e-8527-2b5506641e28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,praktis banget,5,0,1.3.1,2025-03-25 12:40:37,,,1.3.1
c11622b2-32b4-4941-b870-e19a3fab65b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan.,5,0,1.3.1,2025-06-13 11:45:53,,,1.3.1
5e516fbe-3b9c-49ba-a8a5-f2579cfc97a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudh n cepat dlm bertransaksi,5,0,1.3.1,2025-04-06 06:33:49,,,1.3.1
e05c3c84-716c-4ede-a13a-35ad80ab9272,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalau kamera belakangnya rusak gak ada opsi lain ,lewat galeri atau kamera depan",1,1,1.0.1,2024-07-07 06:51:53,"Hai Kak Mu Nuhu, maaf buat kendalanya ya Kak. Sebelumnya terima kasih atas sarannya ya Kak, semoga bisa jadikan BNI lebih baik lagi kedepannya. Jika yang dimaksud foto e-KTP, hanya bisa kamera belakang namun jika ingin membuka rekening baru, tetap bisa melalui mesin DigiCS atau cabang BNI. Tks-Adel-",2024-07-07 14:54:39,1.0.1
8e6fe136-13b2-4f93-8149-83c9a90b70c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon diperbaiki untuk fitur e wallet. Saya ingin transfer ke e wallet tapi nomor tidak terdaftar padahal nomor sudah benar. Sedangkan saya menggunakan aplikasi milik bank lain tidak ada kendala sama sekali. Tolong diperbaiki,1,0,1.2.0,2025-02-04 02:16:58,"Halo Kak Daffa Syahdilla, maaf atas ketidaknyamanannya. Untuk saat ini transaksi pembayaran menggunakan VA dan transaksi QRIS saat ini sedang dalam proses peningkatan kualitas layanan ya. Silakan dicoba berkala Kak. Semoga kendalanya segera terselesaikan. Tks. -CX Donita-
",2025-02-04 03:05:41,1.2.0
958164fa-a30f-439d-baa1-76f609ae5a55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,1.3.2,2025-05-31 12:26:42,,,1.3.2
336b6575-2ba5-4093-b603-cab96fe3f8e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus,5,0,1.4.2,2025-08-21 15:09:05,,,1.4.2
bcb865a4-6741-4f1b-998c-ea134e187f47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat mantap,5,0,1.3.0,2025-03-06 13:44:27,,,1.3.0
e48017d4-df6c-4c93-bc56-eec759c14e61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,penampilan jelek masih bagus yg lama.,1,0,1.0.2,2024-10-11 04:07:46,"Halo Kak Rosidi Lubis, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa atau respon yang muncul agar kami bisa infokan solusinya dengan segera. Tks. -CX Donita-",2024-10-11 04:16:31,1.0.2
9227a2d5-0c2a-4967-8ffd-1da82f0386e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa ATM BNI di Alfa mart atau indomaret di bongkar padahal nasabah butuh penarikan tunai lewat ATM terdekat,eh malah tidak ada sama sekali ATM nya makin jauh penarikannya,tolong di buatkan ATM seperti semula di alfamart indomaret",1,0,1.2.0,2025-01-20 10:49:25,"Hai Kak spr 57, maaf atas ketidaknyamanannya dan terima kasih atas review yang diberikan untuk BNI. Review Kakak menjadi masukan berharga untuk kami dalam melakukan peningkatan pelayanan terhadap nasabah ya Kak. Tks. -CX Donita-
",2025-01-20 11:17:33,1.2.0
31534ece-8460-4c3d-a673-390fb8abd843,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini apdate app baru bukannya kasi solusi malah nambah masalah, verifikasihnya susah bnget, slalu error, parah",1,0,1.3.1,2025-03-30 17:55:45,"Hai Kak Atun Rasmi, maaf atas kendalanya ya. Supaya berjalan lancar, Kakak bisa perhatikan beberapa hal berikut: 1. Data yang diisi sudah benar & sesuai dengan yang terdaftar di BNI 2. Pengaturan perizinan kamera di allow/diberikan izin 3. Mode dark mode dinonaktifkan 4. Pencahayaan cukup. Silakan coba kembali & semoga berhasil Kak. Tks. -CX Ilona-",2025-03-31 01:42:35,1.3.1
5e135947-2cf2-46df-8592-0fb81ae7e7ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mudah transaksi,5,0,1.0.2,2024-09-10 03:55:49,"Hai Kak Oppo, terima kasih buat rating positifnya. Semoga Kakak semakin menikmati kemudahan bertransaksi dengan menggunakan wondr by BNI ya. Tks. -CX Ilona-",2024-09-10 04:07:13,1.0.2
e5c81478-d33a-49ce-84d5-fceb8580a4b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan kemudahan d keamanan,4,0,1.4.2,2025-08-28 22:01:16,"Halo Kak Azkiya Nar, terima kasih buat ulasannya ya Kak. Kalau nggak ada kendala mohon kesediaan Kakak kasih bintang 5. Kami senang dapat berikan pelayanan terbaik buat Kakak. Tks. -CX Donita-
",2025-08-29 00:52:20,1.4.2
fce75fab-4d2d-4b1a-b309-1d1825baf555,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menyenangkan,5,0,1.3.1,2025-05-05 00:20:57,,,1.3.1
81b17d06-332f-49d8-ba59-c3e8f681bc42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jos,5,0,1.3.2,2025-09-19 10:27:33,,,1.3.2
9a2af8cd-7fa1-4380-8dce-52a2c9a7d201,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tampilan keren, trx lebih simple",5,0,1.0.2,2024-09-05 11:25:44,,,1.0.2
ab385423-c8f7-4d73-8bab-9b93b4c76459,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2025-01-16 05:10:25,"Hai Kak Muhammad Romli, terima kasih atas review dan rating positifnya buat aplikasi wondr by BNI. Kami senang dapat memberikan pelayanan terbaik untuk Kakak. Tks. -CX April-",2025-01-16 05:41:34,
cc550163-4f03-4429-ae63-5838cf9b05ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap wonder,sukses trus bni👍",5,0,1.4.2,2025-08-09 05:14:40,,,1.4.2
9c7e709f-b9fa-4ec3-ac5e-c8536ca6bfd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap bni ok,5,0,1.3.2,2025-06-24 12:10:53,,,1.3.2
e85f6fc4-e73f-4113-8f60-154822a55ba4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan bagus,5,0,1.0.1,2024-09-23 07:34:37,"Hai Kak Su Pandi, terima kasih atas review dan rating positifnya buat aplikasi wondr by BNI. Kami senang dapat memberikan pelayanan terbaik untuk Kakak. Tks. -CX April-",2024-09-23 07:43:24,1.0.1
